"order_item_id","order_id","product_id","quantity","price","create_time"
"4703","1335","30","3","59.00","2023-04-04 00:00:00"
"4704","1335","26","3","49.00","2023-04-05 00:00:00"
"4705","1336","13","2","6999.00","2023-03-03 00:00:00"
"4706","1336","24","1","19.00","2023-03-03 00:00:00"
"4707","1336","4","4","69.00","2023-03-05 00:00:00"
"4708","1337","29","4","19.00","2023-11-14 00:00:00"
"4709","1337","22","5","129.00","2023-11-14 00:00:00"
"4710","1337","29","2","19.00","2023-11-14 00:00:00"
"4711","1338","24","4","19.00","2023-03-28 00:00:00"
"4712","1338","17","1","2999.00","2023-03-28 00:00:00"
"4713","1338","16","3","3999.00","2023-03-26 00:00:00"
"4714","1338","9","4","8999.00","2023-03-27 00:00:00"
"4715","1339","3","1","30.00","2023-11-19 00:00:00"
"4716","1339","18","1","299.00","2023-11-20 00:00:00"
"4717","1340","11","1","699.00","2023-08-21 00:00:00"
"4718","1340","12","1","5999.00","2023-08-22 00:00:00"
"4719","1340","12","4","5999.00","2023-08-20 00:00:00"
"4720","1340","24","1","19.00","2023-08-21 00:00:00"
"4721","1340","14","5","499.00","2023-08-20 00:00:00"
"4722","1341","22","2","129.00","2023-10-13 00:00:00"
"4723","1341","15","1","699.00","2023-10-11 00:00:00"
"4724","1341","25","4","29.00","2023-10-12 00:00:00"
"4725","1341","12","2","5999.00","2023-10-12 00:00:00"
"4726","1341","18","2","299.00","2023-10-13 00:00:00"
"4727","1342","26","3","49.00","2023-05-14 00:00:00"
"4728","1342","22","4","129.00","2023-05-14 00:00:00"
"4729","1343","28","5","19.00","2023-07-19 00:00:00"
"4730","1343","4","1","69.00","2023-07-19 00:00:00"
"4731","1343","20","2","129.00","2023-07-19 00:00:00"
"4732","1343","17","4","2999.00","2023-07-20 00:00:00"
"4733","1343","2","4","60.00","2023-07-18 00:00:00"
"4734","1344","2","4","60.00","2023-03-24 00:00:00"
"4735","1344","17","2","2999.00","2023-03-22 00:00:00"
"4736","1344","16","3","3999.00","2023-03-22 00:00:00"
"4737","1345","25","1","29.00","2023-05-26 00:00:00"
"4738","1345","25","2","29.00","2023-05-26 00:00:00"
"4739","1345","20","5","129.00","2023-05-25 00:00:00"
"4740","1346","10","2","8999.00","2023-03-01 00:00:00"
"4741","1346","27","1","69.00","2023-03-02 00:00:00"
"4742","1346","9","4","8999.00","2023-03-01 00:00:00"
"4743","1346","14","3","499.00","2023-03-01 00:00:00"
"4744","1346","16","3","3999.00","2023-03-03 00:00:00"
"4745","1347","22","4","129.00","2023-10-04 00:00:00"
"4746","1347","2","3","60.00","2023-10-05 00:00:00"
"4747","1347","10","5","8999.00","2023-10-04 00:00:00"
"4748","1348","20","2","129.00","2023-01-20 00:00:00"
"4749","1348","1","5","81.00","2023-01-21 00:00:00"
"4750","1348","17","2","2999.00","2023-01-20 00:00:00"
"4751","1348","24","1","19.00","2023-01-22 00:00:00"
"4752","1349","7","1","59.00","2023-07-27 00:00:00"
"4753","1349","30","4","59.00","2023-07-25 00:00:00"
"4754","1350","7","2","59.00","2023-06-14 00:00:00"
"4755","1350","24","4","19.00","2023-06-12 00:00:00"
"4756","1351","22","2","129.00","2023-12-09 00:00:00"
"4757","1351","14","1","499.00","2023-12-09 00:00:00"
"4758","1352","1","4","81.00","2023-07-16 00:00:00"
"4759","1352","9","3","8999.00","2023-07-16 00:00:00"
"4760","1353","24","4","19.00","2023-02-15 00:00:00"
"4761","1353","14","3","499.00","2023-02-15 00:00:00"
"4762","1353","19","3","799.00","2023-02-15 00:00:00"
"4763","1354","4","2","69.00","2023-04-21 00:00:00"
"4764","1354","7","1","59.00","2023-04-20 00:00:00"
"4765","1355","28","2","19.00","2023-03-21 00:00:00"
"4766","1355","14","2","499.00","2023-03-22 00:00:00"
"4767","1355","16","3","3999.00","2023-03-20 00:00:00"
"4768","1355","16","5","3999.00","2023-03-20 00:00:00"
"4769","1356","24","5","19.00","2023-03-31 00:00:00"
"4770","1356","24","1","19.00","2023-03-30 00:00:00"
"4771","1356","2","3","60.00","2023-04-01 00:00:00"
"4772","1357","18","1","299.00","2023-12-03 00:00:00"
"4773","1357","13","5","6999.00","2023-12-04 00:00:00"
"4774","1357","17","5","2999.00","2023-12-03 00:00:00"
"4775","1358","19","4","799.00","2023-07-01 00:00:00"
"4776","1358","14","5","499.00","2023-07-02 00:00:00"
"4777","1358","9","5","8999.00","2023-07-03 00:00:00"
"4778","1358","13","5","6999.00","2023-07-02 00:00:00"
"4779","1359","19","2","799.00","2023-05-04 00:00:00"
"4780","1359","26","4","49.00","2023-05-03 00:00:00"
"4781","1360","28","2","19.00","2023-12-13 00:00:00"
"4782","1360","7","2","59.00","2023-12-13 00:00:00"
"4783","1360","24","1","19.00","2023-12-14 00:00:00"
"4784","1361","26","2","49.00","2023-07-29 00:00:00"
"4785","1361","26","5","49.00","2023-07-29 00:00:00"
"4786","1361","12","1","5999.00","2023-07-29 00:00:00"
"4787","1361","5","1","229.00","2023-07-29 00:00:00"
"4788","1361","4","2","69.00","2023-07-30 00:00:00"
"4789","1362","10","3","8999.00","2023-03-05 00:00:00"
"4790","1362","26","3","49.00","2023-03-05 00:00:00"
"4791","1362","29","3","19.00","2023-03-03 00:00:00"
"4792","1363","4","2","69.00","2023-09-07 00:00:00"
"4793","1363","3","3","30.00","2023-09-09 00:00:00"
"4794","1363","14","1","499.00","2023-09-09 00:00:00"
"4795","1364","13","2","6999.00","2023-04-30 00:00:00"
"4796","1364","16","2","3999.00","2023-04-28 00:00:00"
"4797","1364","10","3","8999.00","2023-04-29 00:00:00"
"4798","1365","21","5","99.00","2023-04-16 00:00:00"
"4799","1365","14","4","499.00","2023-04-14 00:00:00"
"4800","1365","14","3","499.00","2023-04-15 00:00:00"
"4801","1366","26","5","49.00","2023-12-05 00:00:00"
"4802","1366","3","4","30.00","2023-12-04 00:00:00"
"4803","1367","10","5","8999.00","2023-08-05 00:00:00"
"4804","1367","17","3","2999.00","2023-08-04 00:00:00"
"4805","1367","30","3","59.00","2023-08-04 00:00:00"
"4806","1367","11","2","699.00","2023-08-06 00:00:00"
"4807","1367","4","2","69.00","2023-08-06 00:00:00"
"4808","1368","30","4","59.00","2023-01-03 00:00:00"
"4809","1368","22","2","129.00","2023-01-03 00:00:00"
"4810","1368","15","5","699.00","2023-01-05 00:00:00"
"4811","1368","15","4","699.00","2023-01-03 00:00:00"
"4812","1369","12","4","5999.00","2023-09-23 00:00:00"
"4813","1369","23","5","159.00","2023-09-24 00:00:00"
"4814","1369","3","1","30.00","2023-09-24 00:00:00"
"4815","1369","7","5","59.00","2023-09-25 00:00:00"
"4816","1369","15","3","699.00","2023-09-24 00:00:00"
"4817","1370","1","2","81.00","2023-05-27 00:00:00"
"4818","1370","4","3","69.00","2023-05-28 00:00:00"
"4819","1370","2","4","60.00","2023-05-27 00:00:00"
"4820","1370","6","4","349.00","2023-05-29 00:00:00"
"4821","1370","10","3","8999.00","2023-05-29 00:00:00"
"4822","1371","20","1","129.00","2023-11-28 00:00:00"
"4823","1371","2","5","60.00","2023-11-30 00:00:00"
"4824","1371","24","5","19.00","2023-11-28 00:00:00"
"4825","1371","15","4","699.00","2023-11-28 00:00:00"
"4826","1371","11","5","699.00","2023-11-30 00:00:00"
"4827","1372","10","1","8999.00","2023-06-25 00:00:00"
"4828","1372","14","5","499.00","2023-06-26 00:00:00"
"4829","1372","25","5","29.00","2023-06-25 00:00:00"
"4830","1372","12","5","5999.00","2023-06-26 00:00:00"
"4831","1372","26","2","49.00","2023-06-26 00:00:00"
"4832","1373","26","3","49.00","2023-11-24 00:00:00"
"4833","1373","6","3","349.00","2023-11-24 00:00:00"
"4834","1373","10","2","8999.00","2023-11-24 00:00:00"
"4835","1373","24","3","19.00","2023-11-25 00:00:00"
"4836","1373","10","1","8999.00","2023-11-24 00:00:00"
"4837","1374","4","3","69.00","2023-06-17 00:00:00"
"4838","1374","29","1","19.00","2023-06-19 00:00:00"
"4839","1374","4","5","69.00","2023-06-17 00:00:00"
"4840","1374","19","3","799.00","2023-06-18 00:00:00"
"4841","1374","21","5","99.00","2023-06-17 00:00:00"
"4842","1375","3","1","30.00","2023-06-03 00:00:00"
"4843","1375","6","5","349.00","2023-06-01 00:00:00"
"4844","1375","29","4","19.00","2023-06-03 00:00:00"
"4845","1376","28","3","19.00","2023-01-01 00:00:00"
"4846","1376","27","4","69.00","2023-01-01 00:00:00"
"4847","1376","15","5","699.00","2023-01-02 00:00:00"
"4848","1376","7","4","59.00","2023-01-03 00:00:00"
"4849","1376","27","2","69.00","2023-01-02 00:00:00"
"4850","1377","16","4","3999.00","2023-09-25 00:00:00"
"4851","1377","29","1","19.00","2023-09-25 00:00:00"
"4852","1378","7","2","59.00","2023-01-15 00:00:00"
"4853","1378","27","2","69.00","2023-01-15 00:00:00"
"4854","1378","10","3","8999.00","2023-01-14 00:00:00"
"4855","1378","4","1","69.00","2023-01-14 00:00:00"
"4856","1378","9","1","8999.00","2023-01-16 00:00:00"
"4857","1379","8","1","7999.00","2023-10-11 00:00:00"
"4858","1379","14","1","499.00","2023-10-11 00:00:00"
"4859","1379","3","1","30.00","2023-10-12 00:00:00"
"4860","1380","25","1","29.00","2023-11-25 00:00:00"
"4861","1380","3","3","30.00","2023-11-25 00:00:00"
"4862","1381","30","5","59.00","2023-10-26 00:00:00"
"4863","1381","19","3","799.00","2023-10-28 00:00:00"
"4864","1381","9","3","8999.00","2023-10-26 00:00:00"
"4865","1381","19","1","799.00","2023-10-26 00:00:00"
"4866","1382","26","3","49.00","2023-08-10 00:00:00"
"4867","1382","5","5","229.00","2023-08-10 00:00:00"
"4868","1382","28","5","19.00","2023-08-11 00:00:00"
"4869","1382","14","3","499.00","2023-08-11 00:00:00"
"4870","1382","10","2","8999.00","2023-08-11 00:00:00"
"4871","1383","20","5","129.00","2023-05-04 00:00:00"
"4872","1383","15","5","699.00","2023-05-06 00:00:00"
"4873","1383","29","5","19.00","2023-05-06 00:00:00"
"4874","1383","9","3","8999.00","2023-05-04 00:00:00"
"4875","1384","22","4","129.00","2023-08-20 00:00:00"
"4876","1384","10","3","8999.00","2023-08-18 00:00:00"
"4877","1384","18","4","299.00","2023-08-19 00:00:00"
"4878","1384","17","1","2999.00","2023-08-18 00:00:00"
"4879","1385","11","4","699.00","2023-11-25 00:00:00"
"4880","1385","8","3","7999.00","2023-11-25 00:00:00"
"4881","1385","26","1","49.00","2023-11-27 00:00:00"
"4882","1385","14","3","499.00","2023-11-27 00:00:00"
"4883","1386","13","1","6999.00","2023-09-04 00:00:00"
"4884","1386","7","1","59.00","2023-09-05 00:00:00"
"4885","1387","24","2","19.00","2023-12-20 00:00:00"
"4886","1387","7","2","59.00","2023-12-20 00:00:00"
"4887","1387","22","1","129.00","2023-12-18 00:00:00"
"4888","1387","13","1","6999.00","2023-12-20 00:00:00"
"4889","1387","9","3","8999.00","2023-12-20 00:00:00"
"4890","1388","15","1","699.00","2023-02-24 00:00:00"
"4891","1388","8","3","7999.00","2023-02-24 00:00:00"
"4892","1388","12","5","5999.00","2023-02-25 00:00:00"
"4893","1388","3","1","30.00","2023-02-25 00:00:00"
"4894","1388","22","5","129.00","2023-02-24 00:00:00"
"4895","1389","2","2","60.00","2023-08-14 00:00:00"
"4896","1389","26","5","49.00","2023-08-15 00:00:00"
"4897","1389","16","1","3999.00","2023-08-13 00:00:00"
"4898","1389","23","4","159.00","2023-08-14 00:00:00"
"4899","1389","22","3","129.00","2023-08-14 00:00:00"
"4900","1390","26","4","49.00","2023-10-08 00:00:00"
"4901","1390","4","5","69.00","2023-10-09 00:00:00"
"4902","1390","1","2","81.00","2023-10-10 00:00:00"
"4903","1390","22","2","129.00","2023-10-10 00:00:00"
"4904","1390","30","3","59.00","2023-10-09 00:00:00"
"4905","1391","27","3","69.00","2023-06-30 00:00:00"
"4906","1391","30","5","59.00","2023-07-01 00:00:00"
"4907","1391","15","5","699.00","2023-06-30 00:00:00"
"4908","1391","26","1","49.00","2023-06-30 00:00:00"
"4909","1391","24","4","19.00","2023-07-01 00:00:00"
"4910","1392","1","2","81.00","2023-05-07 00:00:00"
"4911","1392","2","2","60.00","2023-05-09 00:00:00"
"4912","1392","26","5","49.00","2023-05-07 00:00:00"
"4913","1393","23","4","159.00","2023-10-31 00:00:00"
"4914","1393","11","3","699.00","2023-11-02 00:00:00"
"4915","1394","10","3","8999.00","2023-09-12 00:00:00"
"4916","1394","14","2","499.00","2023-09-11 00:00:00"
"4917","1394","5","5","229.00","2023-09-10 00:00:00"
"4918","1394","10","1","8999.00","2023-09-10 00:00:00"
"4919","1394","4","2","69.00","2023-09-12 00:00:00"
"4920","1395","13","1","6999.00","2023-04-29 00:00:00"
"4921","1395","10","3","8999.00","2023-04-29 00:00:00"
"4922","1395","2","2","60.00","2023-04-27 00:00:00"
"4923","1396","21","1","99.00","2023-01-06 00:00:00"
"4924","1396","21","5","99.00","2023-01-06 00:00:00"
"4925","1396","28","5","19.00","2023-01-05 00:00:00"
"4926","1397","1","5","81.00","2023-10-22 00:00:00"
"4927","1397","12","2","5999.00","2023-10-21 00:00:00"
"4928","1398","1","1","81.00","2023-04-09 00:00:00"
"4929","1398","9","5","8999.00","2023-04-08 00:00:00"
"4930","1399","5","1","229.00","2023-04-06 00:00:00"
"4931","1399","14","3","499.00","2023-04-05 00:00:00"
"4932","1400","16","3","3999.00","2023-04-20 00:00:00"
"4933","1400","15","3","699.00","2023-04-20 00:00:00"
"4934","1401","5","4","229.00","2023-09-15 00:00:00"
"4935","1401","23","1","159.00","2023-09-17 00:00:00"
"4936","1401","12","4","5999.00","2023-09-17 00:00:00"
"4937","1402","13","3","6999.00","2023-04-09 00:00:00"
"4938","1402","18","1","299.00","2023-04-10 00:00:00"
"4939","1402","26","3","49.00","2023-04-11 00:00:00"
"4940","1402","18","3","299.00","2023-04-09 00:00:00"
"4941","1402","30","4","59.00","2023-04-09 00:00:00"
"4942","1403","30","4","59.00","2023-06-07 00:00:00"
"4943","1403","10","3","8999.00","2023-06-05 00:00:00"
"4944","1403","23","5","159.00","2023-06-06 00:00:00"
"4945","1403","21","3","99.00","2023-06-06 00:00:00"
"4946","1404","11","3","699.00","2023-01-15 00:00:00"
"4947","1404","27","1","69.00","2023-01-14 00:00:00"
"4948","1405","8","2","7999.00","2023-11-18 00:00:00"
"4949","1405","25","2","29.00","2023-11-18 00:00:00"
"4950","1405","21","2","99.00","2023-11-18 00:00:00"
"4951","1405","22","1","129.00","2023-11-16 00:00:00"
"4952","1405","21","1","99.00","2023-11-16 00:00:00"
"4953","1406","1","2","81.00","2023-04-25 00:00:00"
"4954","1406","4","3","69.00","2023-04-24 00:00:00"
"4955","1406","27","1","69.00","2023-04-24 00:00:00"
"4956","1406","5","1","229.00","2023-04-25 00:00:00"
"4957","1406","11","3","699.00","2023-04-24 00:00:00"
"4958","1407","4","4","69.00","2023-03-09 00:00:00"
"4959","1407","6","4","349.00","2023-03-10 00:00:00"
"4960","1407","30","4","59.00","2023-03-10 00:00:00"
"4961","1407","25","4","29.00","2023-03-10 00:00:00"
"4962","1408","21","5","99.00","2023-11-30 00:00:00"
"4963","1408","17","2","2999.00","2023-11-28 00:00:00"
"4964","1408","11","4","699.00","2023-11-30 00:00:00"
"4965","1409","11","4","699.00","2023-10-15 00:00:00"
"4966","1409","18","3","299.00","2023-10-16 00:00:00"
"4967","1410","21","1","99.00","2023-08-26 00:00:00"
"4968","1410","20","3","129.00","2023-08-28 00:00:00"
"4969","1411","30","1","59.00","2023-06-09 00:00:00"
"4970","1411","11","2","699.00","2023-06-09 00:00:00"
"4971","1412","22","3","129.00","2023-12-09 00:00:00"
"4972","1412","24","2","19.00","2023-12-11 00:00:00"
"4973","1412","23","2","159.00","2023-12-11 00:00:00"
"4974","1412","13","4","6999.00","2023-12-11 00:00:00"
"4975","1413","27","3","69.00","2023-06-15 00:00:00"
"4976","1413","15","5","699.00","2023-06-14 00:00:00"
"4977","1413","28","4","19.00","2023-06-14 00:00:00"
"4978","1414","14","5","499.00","2023-06-22 00:00:00"
"4979","1414","26","4","49.00","2023-06-20 00:00:00"
"4980","1414","17","4","2999.00","2023-06-21 00:00:00"
"4981","1415","9","4","8999.00","2023-08-27 00:00:00"
"4982","1415","1","3","81.00","2023-08-26 00:00:00"
"4983","1415","21","1","99.00","2023-08-28 00:00:00"
"4984","1415","4","3","69.00","2023-08-26 00:00:00"
"4985","1416","25","1","29.00","2023-08-11 00:00:00"
"4986","1416","17","2","2999.00","2023-08-13 00:00:00"
"4987","1416","7","2","59.00","2023-08-12 00:00:00"
"4988","1416","10","1","8999.00","2023-08-12 00:00:00"
"4989","1416","20","1","129.00","2023-08-11 00:00:00"
"4990","1417","12","2","5999.00","2023-02-17 00:00:00"
"4991","1417","4","2","69.00","2023-02-17 00:00:00"
"4992","1417","21","2","99.00","2023-02-15 00:00:00"
"4993","1417","7","5","59.00","2023-02-16 00:00:00"
"4994","1417","20","3","129.00","2023-02-16 00:00:00"
"4995","1418","21","5","99.00","2023-10-19 00:00:00"
"4996","1418","18","2","299.00","2023-10-18 00:00:00"
"4997","1418","14","4","499.00","2023-10-19 00:00:00"
"4998","1418","9","4","8999.00","2023-10-20 00:00:00"
"4999","1419","13","4","6999.00","2023-04-23 00:00:00"
"5000","1419","15","4","699.00","2023-04-22 00:00:00"
"5001","1420","11","4","699.00","2023-02-18 00:00:00"
"5002","1420","21","3","99.00","2023-02-18 00:00:00"
"5003","1420","24","2","19.00","2023-02-18 00:00:00"
"5004","1421","7","5","59.00","2023-10-03 00:00:00"
"5005","1421","15","5","699.00","2023-10-05 00:00:00"
"5006","1422","5","2","229.00","2023-10-24 00:00:00"
"5007","1422","3","3","30.00","2023-10-25 00:00:00"
"5008","1422","10","2","8999.00","2023-10-26 00:00:00"
"5009","1422","18","2","299.00","2023-10-26 00:00:00"
"5010","1422","5","5","229.00","2023-10-25 00:00:00"
"5011","1423","16","1","3999.00","2023-09-21 00:00:00"
"5012","1423","22","1","129.00","2023-09-19 00:00:00"
"5013","1423","26","3","49.00","2023-09-21 00:00:00"
"5014","1423","27","2","69.00","2023-09-21 00:00:00"
"5015","1424","16","4","3999.00","2023-08-31 00:00:00"
"5016","1424","24","4","19.00","2023-09-02 00:00:00"
"5017","1425","21","5","99.00","2023-01-14 00:00:00"
"5018","1425","9","1","8999.00","2023-01-13 00:00:00"
"5019","1425","14","1","499.00","2023-01-14 00:00:00"
"5020","1426","22","1","129.00","2023-01-08 00:00:00"
"5021","1426","2","4","60.00","2023-01-07 00:00:00"
"5022","1426","19","4","799.00","2023-01-08 00:00:00"
"5023","1427","9","4","8999.00","2023-12-16 00:00:00"
"5024","1427","3","2","30.00","2023-12-17 00:00:00"
"5025","1428","13","5","6999.00","2023-10-31 00:00:00"
"5026","1428","26","3","49.00","2023-10-31 00:00:00"
"5027","1428","13","5","6999.00","2023-11-01 00:00:00"
"5028","1428","15","4","699.00","2023-10-30 00:00:00"
"5029","1429","22","2","129.00","2023-08-16 00:00:00"
"5030","1429","11","4","699.00","2023-08-18 00:00:00"
"5031","1429","21","2","99.00","2023-08-17 00:00:00"
"5032","1429","19","2","799.00","2023-08-16 00:00:00"
"5033","1430","15","3","699.00","2023-07-12 00:00:00"
"5034","1430","3","4","30.00","2023-07-12 00:00:00"
"5035","1430","4","1","69.00","2023-07-13 00:00:00"
"5036","1431","23","3","159.00","2023-11-28 00:00:00"
"5037","1431","4","5","69.00","2023-11-30 00:00:00"
"5038","1431","26","2","49.00","2023-11-30 00:00:00"
"5039","1432","2","5","60.00","2023-01-08 00:00:00"
"5040","1432","27","2","69.00","2023-01-08 00:00:00"
"5041","1432","7","3","59.00","2023-01-08 00:00:00"
"5042","1432","17","3","2999.00","2023-01-09 00:00:00"
"5043","1433","7","5","59.00","2023-05-16 00:00:00"
"5044","1433","4","1","69.00","2023-05-17 00:00:00"
"5045","1433","30","4","59.00","2023-05-17 00:00:00"
"5046","1433","4","4","69.00","2023-05-17 00:00:00"
"5047","1433","17","1","2999.00","2023-05-16 00:00:00"
"5048","1434","6","2","349.00","2023-04-13 00:00:00"
"5049","1434","14","4","499.00","2023-04-12 00:00:00"
"5050","1434","15","2","699.00","2023-04-14 00:00:00"
"5051","1435","5","5","229.00","2023-12-29 00:00:00"
"5052","1435","15","2","699.00","2023-12-27 00:00:00"
"5053","1435","15","3","699.00","2023-12-27 00:00:00"
"5054","1436","7","5","59.00","2023-03-22 00:00:00"
"5055","1436","14","1","499.00","2023-03-22 00:00:00"
"5056","1436","11","2","699.00","2023-03-22 00:00:00"
"5057","1437","11","2","699.00","2023-06-12 00:00:00"
"5058","1437","30","5","59.00","2023-06-11 00:00:00"
"5059","1438","21","2","99.00","2023-05-31 00:00:00"
"5060","1438","20","1","129.00","2023-05-30 00:00:00"
"5061","1438","5","3","229.00","2023-06-01 00:00:00"
"5062","1438","18","1","299.00","2023-05-30 00:00:00"
"5063","1439","11","2","699.00","2023-02-21 00:00:00"
"5064","1439","23","1","159.00","2023-02-22 00:00:00"
"5065","1439","30","2","59.00","2023-02-21 00:00:00"
"5066","1440","15","5","699.00","2023-02-12 00:00:00"
"5067","1440","21","2","99.00","2023-02-13 00:00:00"
"5068","1440","10","4","8999.00","2023-02-13 00:00:00"
"5069","1440","9","2","8999.00","2023-02-13 00:00:00"
"5070","1441","8","5","7999.00","2023-11-17 00:00:00"
"5071","1441","24","2","19.00","2023-11-18 00:00:00"
"5072","1441","25","2","29.00","2023-11-18 00:00:00"
"5073","1442","4","3","69.00","2023-12-27 00:00:00"
"5074","1442","12","3","5999.00","2023-12-25 00:00:00"
"5075","1442","12","3","5999.00","2023-12-25 00:00:00"
"5076","1443","1","3","81.00","2023-08-27 00:00:00"
"5077","1443","12","5","5999.00","2023-08-25 00:00:00"
"5078","1443","14","3","499.00","2023-08-27 00:00:00"
"5079","1444","23","5","159.00","2023-12-29 00:00:00"
"5080","1444","27","1","69.00","2023-12-30 00:00:00"
"5081","1445","4","2","69.00","2023-11-29 00:00:00"
"5082","1445","10","2","8999.00","2023-11-30 00:00:00"
"5083","1445","4","2","69.00","2023-11-29 00:00:00"
"5084","1445","6","2","349.00","2023-11-30 00:00:00"
"5085","1446","23","2","159.00","2023-03-01 00:00:00"
"5086","1446","15","4","699.00","2023-03-01 00:00:00"
"5087","1446","22","3","129.00","2023-03-01 00:00:00"
"5088","1446","26","4","49.00","2023-02-27 00:00:00"
"5089","1447","19","2","799.00","2023-12-28 00:00:00"
"5090","1447","30","3","59.00","2023-12-27 00:00:00"
"5091","1447","10","4","8999.00","2023-12-26 00:00:00"
"5092","1447","17","3","2999.00","2023-12-28 00:00:00"
"5093","1447","10","2","8999.00","2023-12-27 00:00:00"
"5094","1448","11","3","699.00","2023-12-30 00:00:00"
"5095","1448","5","3","229.00","2023-12-30 00:00:00"
"5096","1448","16","4","3999.00","2023-12-29 00:00:00"
"5097","1449","29","5","19.00","2023-12-18 00:00:00"
"5098","1449","30","1","59.00","2023-12-19 00:00:00"
"5099","1449","18","2","299.00","2023-12-19 00:00:00"
"5100","1450","14","1","499.00","2023-10-29 00:00:00"
"5101","1450","21","1","99.00","2023-10-28 00:00:00"
"5102","1450","3","1","30.00","2023-10-27 00:00:00"
"5103","1450","14","2","499.00","2023-10-27 00:00:00"
"5104","1450","28","3","19.00","2023-10-28 00:00:00"
"5105","1451","11","1","699.00","2023-03-07 00:00:00"
"5106","1451","26","1","49.00","2023-03-07 00:00:00"
"5107","1451","19","5","799.00","2023-03-06 00:00:00"
"5108","1451","28","3","19.00","2023-03-06 00:00:00"
"5109","1451","29","5","19.00","2023-03-06 00:00:00"
"5110","1452","28","4","19.00","2023-04-23 00:00:00"
"5111","1452","12","4","5999.00","2023-04-21 00:00:00"
"5112","1452","10","2","8999.00","2023-04-22 00:00:00"
"5113","1452","6","4","349.00","2023-04-23 00:00:00"
"5114","1452","12","3","5999.00","2023-04-23 00:00:00"
"5115","1453","3","3","30.00","2023-08-13 00:00:00"
"5116","1453","27","1","69.00","2023-08-13 00:00:00"
"5117","1453","25","1","29.00","2023-08-15 00:00:00"
"5118","1453","20","2","129.00","2023-08-13 00:00:00"
"5119","1454","7","3","59.00","2023-01-15 00:00:00"
"5120","1454","16","1","3999.00","2023-01-16 00:00:00"
"5121","1454","27","1","69.00","2023-01-16 00:00:00"
"5122","1454","16","3","3999.00","2023-01-17 00:00:00"
"5123","1454","28","3","19.00","2023-01-17 00:00:00"
"5124","1455","8","2","7999.00","2023-07-02 00:00:00"
"5125","1455","21","1","99.00","2023-07-02 00:00:00"
"5126","1455","17","3","2999.00","2023-07-01 00:00:00"
"5127","1455","2","1","60.00","2023-07-03 00:00:00"
"5128","1456","1","1","81.00","2023-11-16 00:00:00"
"5129","1456","3","2","30.00","2023-11-17 00:00:00"
"5130","1457","6","2","349.00","2023-11-19 00:00:00"
"5131","1457","16","3","3999.00","2023-11-19 00:00:00"
"5132","1457","30","2","59.00","2023-11-17 00:00:00"
"5133","1457","6","2","349.00","2023-11-18 00:00:00"
"5134","1458","15","4","699.00","2023-08-10 00:00:00"
"5135","1458","5","5","229.00","2023-08-09 00:00:00"
"5136","1459","18","2","299.00","2023-04-08 00:00:00"
"5137","1459","16","1","3999.00","2023-04-06 00:00:00"
"5138","1459","1","5","81.00","2023-04-06 00:00:00"
"5139","1460","16","5","3999.00","2023-09-08 00:00:00"
"5140","1460","7","5","59.00","2023-09-07 00:00:00"
"5141","1460","18","5","299.00","2023-09-09 00:00:00"
"5142","1460","13","1","6999.00","2023-09-07 00:00:00"
"5143","1460","27","3","69.00","2023-09-08 00:00:00"
"5144","1461","20","3","129.00","2023-05-27 00:00:00"
"5145","1461","19","1","799.00","2023-05-27 00:00:00"
"5146","1462","8","4","7999.00","2023-03-30 00:00:00"
"5147","1462","7","3","59.00","2023-04-01 00:00:00"
"5148","1463","29","3","19.00","2023-07-16 00:00:00"
"5149","1463","23","2","159.00","2023-07-17 00:00:00"
"5150","1463","10","2","8999.00","2023-07-16 00:00:00"
"5151","1463","26","1","49.00","2023-07-17 00:00:00"
"5152","1464","24","1","19.00","2023-08-17 00:00:00"
"5153","1464","3","4","30.00","2023-08-17 00:00:00"
"5154","1464","21","4","99.00","2023-08-16 00:00:00"
"5155","1465","7","5","59.00","2023-02-01 00:00:00"
"5156","1465","2","1","60.00","2023-02-01 00:00:00"
"5157","1465","1","3","81.00","2023-02-02 00:00:00"
"5158","1465","8","4","7999.00","2023-01-31 00:00:00"
"5159","1465","10","5","8999.00","2023-01-31 00:00:00"
"5160","1466","26","3","49.00","2023-03-28 00:00:00"
"5161","1466","6","5","349.00","2023-03-27 00:00:00"
"5162","1466","8","5","7999.00","2023-03-28 00:00:00"
"5163","1466","6","5","349.00","2023-03-26 00:00:00"
"5164","1466","19","2","799.00","2023-03-27 00:00:00"
"5165","1467","12","3","5999.00","2023-08-17 00:00:00"
"5166","1467","7","5","59.00","2023-08-16 00:00:00"
"5167","1468","14","3","499.00","2023-01-20 00:00:00"
"5168","1468","3","2","30.00","2023-01-21 00:00:00"
"5169","1468","3","2","30.00","2023-01-20 00:00:00"
"5170","1469","23","5","159.00","2023-03-26 00:00:00"
"5171","1469","10","3","8999.00","2023-03-26 00:00:00"
"5172","1470","29","4","19.00","2023-11-16 00:00:00"
"5173","1470","10","4","8999.00","2023-11-15 00:00:00"
"5174","1470","28","5","19.00","2023-11-14 00:00:00"
"5175","1470","26","3","49.00","2023-11-15 00:00:00"
"5176","1471","23","4","159.00","2023-07-26 00:00:00"
"5177","1471","2","2","60.00","2023-07-27 00:00:00"
"5178","1472","6","2","349.00","2023-08-12 00:00:00"
"5179","1472","29","4","19.00","2023-08-12 00:00:00"
"5180","1472","28","1","19.00","2023-08-11 00:00:00"
