"order_id","user_id","total_amount","create_time","update_time"
"751","8","1132.00","2023-08-31 00:00:00","2023-09-08 00:00:00"
"752","8","14814.00","2023-04-20 00:00:00","2023-04-20 00:00:00"
"753","8","2117.00","2023-03-01 00:00:00","2023-03-13 00:00:00"
"754","8","564.00","2023-06-06 00:00:00","2023-07-02 00:00:00"
"755","8","6927.00","2023-01-09 00:00:00","2023-01-18 00:00:00"
"756","8","7113.00","2023-06-10 00:00:00","2023-07-02 00:00:00"
"757","8","52106.00","2023-06-14 00:00:00","2023-06-16 00:00:00"
"758","8","18489.00","2023-11-17 00:00:00","2023-11-25 00:00:00"
"759","8","5031.00","2023-01-23 00:00:00","2023-02-08 00:00:00"
"760","8","20688.00","2023-08-21 00:00:00","2023-09-12 00:00:00"
"761","8","17139.00","2023-11-14 00:00:00","2023-11-29 00:00:00"
"762","8","1205.00","2023-05-23 00:00:00","2023-06-02 00:00:00"
"763","8","138.00","2023-08-05 00:00:00","2023-08-22 00:00:00"
"764","8","847.00","2023-09-23 00:00:00","2023-10-06 00:00:00"
"765","8","34764.00","2023-07-25 00:00:00","2023-08-05 00:00:00"
"766","8","1592.00","2023-10-17 00:00:00","2023-10-31 00:00:00"
"767","8","24053.00","2023-05-09 00:00:00","2023-06-02 00:00:00"
"768","8","52732.00","2023-11-19 00:00:00","2023-12-05 00:00:00"
"769","8","24364.00","2023-06-08 00:00:00","2023-06-26 00:00:00"
"770","8","46855.00","2023-05-16 00:00:00","2023-05-29 00:00:00"
"771","8","37867.00","2023-03-28 00:00:00","2023-04-12 00:00:00"
"772","8","24629.00","2023-05-25 00:00:00","2023-06-06 00:00:00"
"773","8","4140.00","2023-07-11 00:00:00","2023-08-02 00:00:00"
"774","8","774.00","2023-06-17 00:00:00","2023-07-06 00:00:00"
"775","8","10200.00","2023-10-09 00:00:00","2023-11-06 00:00:00"
"776","8","4019.00","2023-06-25 00:00:00","2023-07-15 00:00:00"
"777","8","14956.00","2023-04-02 00:00:00","2023-04-27 00:00:00"
"778","8","24993.00","2023-11-11 00:00:00","2023-11-16 00:00:00"
"779","8","24650.00","2023-12-06 00:00:00","2024-01-03 00:00:00"
"780","8","15991.00","2023-01-13 00:00:00","2023-01-13 00:00:00"
"781","8","321.00","2023-09-04 00:00:00","2023-09-23 00:00:00"
"782","8","1944.00","2023-10-14 00:00:00","2023-11-03 00:00:00"
"783","8","2306.00","2023-04-21 00:00:00","2023-05-01 00:00:00"
"784","8","1474.00","2023-07-14 00:00:00","2023-07-21 00:00:00"
"785","8","521.00","2023-12-22 00:00:00","2024-01-15 00:00:00"
"786","8","43042.00","2023-09-28 00:00:00","2023-10-07 00:00:00"
"787","8","27084.00","2023-12-27 00:00:00","2024-01-03 00:00:00"
"788","8","11252.00","2023-12-21 00:00:00","2023-12-24 00:00:00"
"789","8","240.00","2023-01-12 00:00:00","2023-01-21 00:00:00"
"790","8","704.00","2023-03-04 00:00:00","2023-03-17 00:00:00"
"791","8","15682.00","2023-07-26 00:00:00","2023-08-24 00:00:00"
"792","8","47866.00","2023-03-09 00:00:00","2023-04-05 00:00:00"
"793","8","27309.00","2023-12-31 00:00:00","2024-01-05 00:00:00"
"794","8","21247.00","2023-02-01 00:00:00","2023-03-01 00:00:00"
"795","8","31445.00","2023-11-25 00:00:00","2023-12-22 00:00:00"
"796","8","858.00","2023-04-22 00:00:00","2023-05-16 00:00:00"
"797","8","591.00","2023-10-09 00:00:00","2023-10-22 00:00:00"
"798","8","976.00","2023-10-06 00:00:00","2023-10-28 00:00:00"
"799","8","21982.00","2023-07-06 00:00:00","2023-08-02 00:00:00"
"800","8","20193.00","2023-12-12 00:00:00","2023-12-30 00:00:00"
"801","9","6312.00","2023-07-16 00:00:00","2023-07-23 00:00:00"
"802","9","20994.00","2023-10-13 00:00:00","2023-10-25 00:00:00"
"803","9","16045.00","2023-04-26 00:00:00","2023-05-06 00:00:00"
"804","9","24878.00","2023-09-16 00:00:00","2023-09-19 00:00:00"
"805","9","6425.00","2023-03-22 00:00:00","2023-03-30 00:00:00"
"806","9","14771.00","2023-05-04 00:00:00","2023-05-27 00:00:00"
"807","9","2955.00","2023-06-05 00:00:00","2023-06-10 00:00:00"
"808","9","1218.00","2023-01-03 00:00:00","2023-01-22 00:00:00"
"809","9","4754.00","2023-05-16 00:00:00","2023-05-26 00:00:00"
"810","9","1956.00","2023-08-07 00:00:00","2023-08-22 00:00:00"
"811","9","48282.00","2023-08-20 00:00:00","2023-08-24 00:00:00"
"812","9","545.00","2023-06-18 00:00:00","2023-06-18 00:00:00"
"813","9","2456.00","2023-09-01 00:00:00","2023-09-10 00:00:00"
"814","9","4862.00","2023-08-22 00:00:00","2023-09-20 00:00:00"
"815","9","41027.00","2023-02-12 00:00:00","2023-02-20 00:00:00"
"816","9","21415.00","2023-12-29 00:00:00","2024-01-04 00:00:00"
"817","9","992.00","2023-07-04 00:00:00","2023-07-19 00:00:00"
"818","9","6602.00","2023-01-14 00:00:00","2023-01-21 00:00:00"
"819","9","16677.00","2023-10-08 00:00:00","2023-10-31 00:00:00"
"820","9","1888.00","2023-12-25 00:00:00","2024-01-07 00:00:00"
"821","9","24995.00","2023-05-08 00:00:00","2023-05-22 00:00:00"
"822","9","9611.00","2023-09-06 00:00:00","2023-10-04 00:00:00"
"823","9","28346.00","2023-04-04 00:00:00","2023-04-12 00:00:00"
"824","9","2083.00","2023-02-18 00:00:00","2023-03-12 00:00:00"
"825","9","12024.00","2023-07-02 00:00:00","2023-07-17 00:00:00"
"826","9","12925.00","2023-05-06 00:00:00","2023-05-18 00:00:00"
"827","9","2851.00","2023-04-08 00:00:00","2023-04-16 00:00:00"
"828","9","51228.00","2023-08-13 00:00:00","2023-08-29 00:00:00"
"829","9","6409.00","2023-11-03 00:00:00","2023-11-17 00:00:00"
"830","9","15958.00","2023-08-05 00:00:00","2023-08-15 00:00:00"
"831","9","38013.00","2023-10-06 00:00:00","2023-10-27 00:00:00"
"832","9","18279.00","2023-10-13 00:00:00","2023-10-23 00:00:00"
"833","9","176.00","2023-12-04 00:00:00","2023-12-10 00:00:00"
"834","9","27269.00","2023-05-18 00:00:00","2023-05-30 00:00:00"
"835","9","5323.00","2023-02-22 00:00:00","2023-03-23 00:00:00"
"836","9","52845.00","2023-08-30 00:00:00","2023-09-14 00:00:00"
"837","9","13008.00","2023-09-10 00:00:00","2023-09-22 00:00:00"
"838","9","24688.00","2023-01-06 00:00:00","2023-01-09 00:00:00"
"839","9","879.00","2023-09-16 00:00:00","2023-09-17 00:00:00"
"840","9","43586.00","2023-02-24 00:00:00","2023-03-18 00:00:00"
"841","9","8953.00","2023-08-18 00:00:00","2023-08-18 00:00:00"
"842","9","2656.00","2023-12-03 00:00:00","2023-12-18 00:00:00"
"843","9","683.00","2023-03-21 00:00:00","2023-03-21 00:00:00"
"844","9","31396.00","2023-06-13 00:00:00","2023-06-17 00:00:00"
"845","9","44024.00","2023-01-28 00:00:00","2023-01-29 00:00:00"
"846","9","2263.00","2023-04-02 00:00:00","2023-04-28 00:00:00"
"847","9","18581.00","2023-02-21 00:00:00","2023-03-19 00:00:00"
"848","9","129.00","2023-04-06 00:00:00","2023-04-26 00:00:00"
"849","9","1428.00","2023-03-11 00:00:00","2023-03-19 00:00:00"
"850","9","219.00","2023-01-26 00:00:00","2023-01-31 00:00:00"
"851","9","31327.00","2023-03-16 00:00:00","2023-04-11 00:00:00"
"852","9","65422.00","2023-08-20 00:00:00","2023-08-27 00:00:00"
"853","9","40171.00","2023-11-06 00:00:00","2023-11-10 00:00:00"
"854","9","11044.00","2023-08-10 00:00:00","2023-08-10 00:00:00"
"855","9","15535.00","2023-12-04 00:00:00","2024-01-01 00:00:00"
"856","9","748.00","2023-11-09 00:00:00","2023-11-27 00:00:00"
"857","9","74608.00","2023-09-08 00:00:00","2023-10-01 00:00:00"
"858","9","5968.00","2023-03-07 00:00:00","2023-04-05 00:00:00"
"859","9","51732.00","2023-10-25 00:00:00","2023-11-21 00:00:00"
"860","9","25771.00","2023-04-10 00:00:00","2023-05-04 00:00:00"
"861","9","326.00","2023-02-27 00:00:00","2023-03-09 00:00:00"
"862","9","7825.00","2023-04-03 00:00:00","2023-04-09 00:00:00"
"863","9","463.00","2023-10-03 00:00:00","2023-10-31 00:00:00"
"864","9","8258.00","2023-03-18 00:00:00","2023-04-16 00:00:00"
"865","9","8397.00","2023-12-15 00:00:00","2024-01-09 00:00:00"
"866","9","35995.00","2023-04-21 00:00:00","2023-04-25 00:00:00"
"867","9","1970.00","2023-05-09 00:00:00","2023-05-12 00:00:00"
"868","9","28218.00","2023-01-10 00:00:00","2023-01-12 00:00:00"
"869","9","2813.00","2023-08-18 00:00:00","2023-08-19 00:00:00"
"870","9","857.00","2023-06-10 00:00:00","2023-06-12 00:00:00"
"871","9","28003.00","2023-02-27 00:00:00","2023-03-09 00:00:00"
"872","9","24381.00","2023-12-21 00:00:00","2024-01-07 00:00:00"
"873","9","53576.00","2023-03-03 00:00:00","2023-03-31 00:00:00"
"874","9","1608.00","2023-06-17 00:00:00","2023-06-25 00:00:00"
"875","9","23609.00","2023-11-19 00:00:00","2023-12-04 00:00:00"
"876","9","45019.00","2023-01-22 00:00:00","2023-02-18 00:00:00"
"877","9","22253.00","2023-06-30 00:00:00","2023-06-30 00:00:00"
"878","9","5390.00","2023-02-01 00:00:00","2023-02-05 00:00:00"
"879","9","27591.00","2023-02-25 00:00:00","2023-02-26 00:00:00"
"880","9","1306.00","2023-01-25 00:00:00","2023-02-08 00:00:00"
"881","9","15332.00","2023-01-23 00:00:00","2023-02-21 00:00:00"
"882","9","16217.00","2023-08-15 00:00:00","2023-08-26 00:00:00"
"883","9","4360.00","2023-02-25 00:00:00","2023-03-08 00:00:00"
"884","9","136.00","2023-09-25 00:00:00","2023-10-01 00:00:00"
"885","9","21193.00","2023-04-26 00:00:00","2023-05-16 00:00:00"
"886","9","21513.00","2023-07-24 00:00:00","2023-08-04 00:00:00"
"887","9","31442.00","2023-12-18 00:00:00","2024-01-03 00:00:00"
"888","9","61050.00","2023-09-03 00:00:00","2023-09-21 00:00:00"
"889","9","1771.00","2023-07-07 00:00:00","2023-07-29 00:00:00"
"890","9","16127.00","2023-12-22 00:00:00","2023-12-24 00:00:00"
"891","9","24793.00","2023-05-26 00:00:00","2023-06-15 00:00:00"
"892","9","608.00","2023-04-21 00:00:00","2023-05-01 00:00:00"
"893","9","288.00","2023-04-13 00:00:00","2023-04-29 00:00:00"
"894","9","978.00","2023-07-13 00:00:00","2023-07-13 00:00:00"
"895","9","3059.00","2023-11-12 00:00:00","2023-11-23 00:00:00"
"896","9","4295.00","2023-04-07 00:00:00","2023-04-20 00:00:00"
"897","9","18178.00","2023-02-25 00:00:00","2023-03-09 00:00:00"
"898","9","75000.00","2023-01-14 00:00:00","2023-01-21 00:00:00"
"899","9","12565.00","2023-09-23 00:00:00","2023-10-04 00:00:00"
"900","9","1718.00","2023-10-01 00:00:00","2023-10-01 00:00:00"
"901","10","46368.00","2023-01-01 00:00:00","2023-01-26 00:00:00"
"902","10","2717.00","2023-02-19 00:00:00","2023-03-06 00:00:00"
"903","10","4397.00","2023-06-13 00:00:00","2023-06-21 00:00:00"
"904","10","2349.00","2023-07-21 00:00:00","2023-08-08 00:00:00"
"905","10","6343.00","2023-05-24 00:00:00","2023-06-16 00:00:00"
"906","10","2876.00","2023-05-17 00:00:00","2023-05-24 00:00:00"
"907","10","24200.00","2023-10-29 00:00:00","2023-11-07 00:00:00"
"908","10","30182.00","2023-06-30 00:00:00","2023-06-30 00:00:00"
"909","10","23292.00","2023-03-09 00:00:00","2023-03-21 00:00:00"
"910","10","1922.00","2023-01-05 00:00:00","2023-01-15 00:00:00"
"911","10","508.00","2023-04-08 00:00:00","2023-04-18 00:00:00"
"912","10","1613.00","2023-10-23 00:00:00","2023-11-10 00:00:00"
"913","10","1164.00","2023-06-08 00:00:00","2023-06-28 00:00:00"
"914","10","35054.00","2023-02-07 00:00:00","2023-02-17 00:00:00"
"915","10","13565.00","2023-10-06 00:00:00","2023-10-30 00:00:00"
"916","10","28673.00","2023-12-30 00:00:00","2024-01-24 00:00:00"
"917","10","2399.00","2023-06-17 00:00:00","2023-06-20 00:00:00"
"918","10","54950.00","2023-06-26 00:00:00","2023-07-23 00:00:00"
"919","10","4340.00","2023-02-07 00:00:00","2023-02-23 00:00:00"
"920","10","6691.00","2023-09-01 00:00:00","2023-09-09 00:00:00"
"921","10","1263.00","2023-08-15 00:00:00","2023-08-26 00:00:00"
"922","10","21590.00","2023-12-22 00:00:00","2023-12-25 00:00:00"
"923","10","9466.00","2023-03-17 00:00:00","2023-03-24 00:00:00"
"924","10","758.00","2023-03-12 00:00:00","2023-04-05 00:00:00"
"925","10","274.00","2023-10-30 00:00:00","2023-11-06 00:00:00"
"926","10","4236.00","2023-10-13 00:00:00","2023-10-18 00:00:00"
"927","10","2235.00","2023-02-11 00:00:00","2023-03-06 00:00:00"
"928","10","645.00","2023-11-17 00:00:00","2023-12-06 00:00:00"
"929","10","17206.00","2023-09-24 00:00:00","2023-09-24 00:00:00"
"930","10","20753.00","2023-03-03 00:00:00","2023-03-14 00:00:00"
"931","10","833.00","2023-01-21 00:00:00","2023-01-31 00:00:00"
"932","10","21092.00","2023-11-09 00:00:00","2023-11-21 00:00:00"
"933","10","968.00","2023-09-20 00:00:00","2023-10-08 00:00:00"
"934","10","4491.00","2023-06-14 00:00:00","2023-07-01 00:00:00"
"935","10","452.00","2023-05-01 00:00:00","2023-05-05 00:00:00"
"936","10","37596.00","2023-04-10 00:00:00","2023-05-01 00:00:00"
"937","10","10608.00","2023-11-12 00:00:00","2023-11-30 00:00:00"
"938","10","680.00","2023-05-16 00:00:00","2023-06-09 00:00:00"
"939","10","402.00","2023-08-31 00:00:00","2023-09-27 00:00:00"
"940","10","3911.00","2023-02-24 00:00:00","2023-02-28 00:00:00"
"941","10","6338.00","2023-08-04 00:00:00","2023-08-20 00:00:00"
"942","10","10443.00","2023-09-27 00:00:00","2023-10-13 00:00:00"
"943","10","4838.00","2023-01-03 00:00:00","2023-01-07 00:00:00"
"944","10","31057.00","2023-06-13 00:00:00","2023-06-26 00:00:00"
"945","10","61689.00","2023-02-10 00:00:00","2023-03-10 00:00:00"
"946","10","20793.00","2023-07-18 00:00:00","2023-07-28 00:00:00"
"947","10","2404.00","2023-11-08 00:00:00","2023-11-16 00:00:00"
"948","10","38476.00","2023-07-09 00:00:00","2023-07-24 00:00:00"
"949","10","47807.00","2023-03-16 00:00:00","2023-03-26 00:00:00"
"950","10","20472.00","2023-04-08 00:00:00","2023-04-15 00:00:00"
"951","10","57178.00","2023-01-21 00:00:00","2023-01-22 00:00:00"
"952","10","294.00","2023-11-07 00:00:00","2023-11-23 00:00:00"
"953","10","217.00","2023-12-22 00:00:00","2024-01-07 00:00:00"
"954","10","6286.00","2023-08-02 00:00:00","2023-08-16 00:00:00"
"955","10","34948.00","2023-12-26 00:00:00","2024-01-15 00:00:00"
"956","10","799.00","2023-09-13 00:00:00","2023-09-17 00:00:00"
"957","10","44589.00","2023-06-13 00:00:00","2023-06-21 00:00:00"
"958","10","1315.00","2023-10-25 00:00:00","2023-10-25 00:00:00"
"959","10","240.00","2023-05-27 00:00:00","2023-05-28 00:00:00"
"960","10","9835.00","2023-09-22 00:00:00","2023-09-29 00:00:00"
"961","10","10032.00","2023-01-23 00:00:00","2023-02-05 00:00:00"
"962","10","1172.00","2023-09-06 00:00:00","2023-09-21 00:00:00"
"963","10","33260.00","2023-02-23 00:00:00","2023-02-27 00:00:00"
"964","10","383.00","2023-08-01 00:00:00","2023-08-11 00:00:00"
"965","10","1243.00","2023-11-24 00:00:00","2023-12-23 00:00:00"
"966","10","58337.00","2023-07-27 00:00:00","2023-08-14 00:00:00"
"967","10","1201.00","2023-03-25 00:00:00","2023-03-26 00:00:00"
"968","10","61460.00","2023-07-23 00:00:00","2023-08-09 00:00:00"
"969","10","52733.00","2023-05-20 00:00:00","2023-06-08 00:00:00"
"970","10","71539.00","2023-07-02 00:00:00","2023-07-04 00:00:00"
"971","10","8730.00","2023-09-22 00:00:00","2023-09-22 00:00:00"
"972","10","36528.00","2023-07-24 00:00:00","2023-08-12 00:00:00"
"973","10","228.00","2023-02-24 00:00:00","2023-03-12 00:00:00"
"974","10","1985.00","2023-11-12 00:00:00","2023-12-06 00:00:00"
"975","10","81773.00","2023-01-08 00:00:00","2023-01-09 00:00:00"
"976","10","434.00","2023-02-05 00:00:00","2023-02-14 00:00:00"
"977","10","30692.00","2023-09-17 00:00:00","2023-09-25 00:00:00"
"978","10","58052.00","2023-11-08 00:00:00","2023-11-14 00:00:00"
"979","10","32049.00","2023-09-26 00:00:00","2023-10-19 00:00:00"
"980","10","3212.00","2023-02-15 00:00:00","2023-03-09 00:00:00"
"981","10","1431.00","2023-03-02 00:00:00","2023-03-22 00:00:00"
"982","10","16139.00","2023-09-15 00:00:00","2023-10-02 00:00:00"
"983","10","88184.00","2023-02-08 00:00:00","2023-03-01 00:00:00"
"984","10","39081.00","2023-04-17 00:00:00","2023-05-07 00:00:00"
"985","10","594.00","2023-10-21 00:00:00","2023-11-05 00:00:00"
"986","10","12989.00","2023-10-14 00:00:00","2023-11-09 00:00:00"
"987","10","40044.00","2023-09-09 00:00:00","2023-09-25 00:00:00"
"988","10","318.00","2023-10-17 00:00:00","2023-10-29 00:00:00"
"989","10","1596.00","2023-08-08 00:00:00","2023-08-12 00:00:00"
"990","10","53407.00","2023-06-10 00:00:00","2023-06-23 00:00:00"
"991","10","3316.00","2023-09-17 00:00:00","2023-10-11 00:00:00"
"992","10","58210.00","2023-08-31 00:00:00","2023-09-19 00:00:00"
"993","10","4151.00","2023-05-12 00:00:00","2023-05-31 00:00:00"
"994","10","65107.00","2023-03-05 00:00:00","2023-03-08 00:00:00"
"995","10","8475.00","2023-10-21 00:00:00","2023-11-12 00:00:00"
"996","10","3731.00","2023-05-17 00:00:00","2023-05-24 00:00:00"
"997","10","6239.00","2023-05-06 00:00:00","2023-05-28 00:00:00"
"998","10","15409.00","2023-10-01 00:00:00","2023-10-30 00:00:00"
"999","10","30111.00","2023-04-21 00:00:00","2023-04-30 00:00:00"
"1000","10","17475.00","2023-05-28 00:00:00","2023-06-14 00:00:00"
"1001","11","32053.00","2023-12-11 00:00:00","2023-12-15 00:00:00"
"1002","11","12387.00","2023-09-25 00:00:00","2023-09-29 00:00:00"
"1003","11","1570.00","2023-04-20 00:00:00","2023-05-15 00:00:00"
"1004","11","1261.00","2023-12-28 00:00:00","2024-01-17 00:00:00"
"1005","11","1666.00","2023-02-18 00:00:00","2023-03-01 00:00:00"
"1006","11","11793.00","2023-10-18 00:00:00","2023-11-16 00:00:00"
"1007","11","40290.00","2023-01-20 00:00:00","2023-01-26 00:00:00"
"1008","11","18596.00","2023-03-02 00:00:00","2023-03-06 00:00:00"
"1009","11","3382.00","2023-09-07 00:00:00","2023-09-14 00:00:00"
"1010","11","342.00","2023-12-02 00:00:00","2023-12-24 00:00:00"
"1011","11","3193.00","2023-01-23 00:00:00","2023-02-09 00:00:00"
"1012","11","38179.00","2023-12-05 00:00:00","2024-01-01 00:00:00"
"1013","11","14166.00","2023-11-22 00:00:00","2023-11-29 00:00:00"
"1014","11","57023.00","2023-10-13 00:00:00","2023-11-11 00:00:00"
"1015","11","9505.00","2023-10-01 00:00:00","2023-10-01 00:00:00"
"1016","11","15930.00","2023-10-01 00:00:00","2023-10-27 00:00:00"
"1017","11","22749.00","2023-03-18 00:00:00","2023-04-09 00:00:00"
"1018","11","862.00","2023-06-24 00:00:00","2023-07-18 00:00:00"
"1019","11","60226.00","2023-10-04 00:00:00","2023-10-27 00:00:00"
"1020","11","4294.00","2023-09-23 00:00:00","2023-10-15 00:00:00"
"1021","11","2466.00","2023-01-11 00:00:00","2023-02-04 00:00:00"
"1022","11","16489.00","2023-03-18 00:00:00","2023-04-13 00:00:00"
"1023","11","1840.00","2023-09-04 00:00:00","2023-09-17 00:00:00"
"1024","11","1283.00","2023-09-11 00:00:00","2023-09-27 00:00:00"
"1025","11","504.00","2023-09-03 00:00:00","2023-09-10 00:00:00"
"1026","11","46235.00","2023-11-04 00:00:00","2023-11-15 00:00:00"
"1027","11","12512.00","2023-09-01 00:00:00","2023-09-08 00:00:00"
"1028","11","1830.00","2023-07-23 00:00:00","2023-08-15 00:00:00"
"1029","11","190.00","2023-10-25 00:00:00","2023-11-16 00:00:00"
"1030","11","1644.00","2023-12-28 00:00:00","2023-12-28 00:00:00"
"1031","11","15998.00","2023-03-16 00:00:00","2023-03-26 00:00:00"
"1032","11","3295.00","2023-04-04 00:00:00","2023-04-08 00:00:00"
"1033","11","42171.00","2023-07-10 00:00:00","2023-07-14 00:00:00"
"1034","11","409.00","2023-12-09 00:00:00","2023-12-10 00:00:00"
"1035","11","45315.00","2023-10-24 00:00:00","2023-11-02 00:00:00"
"1036","11","1245.00","2023-12-08 00:00:00","2024-01-06 00:00:00"
"1037","11","16173.00","2023-01-10 00:00:00","2023-01-19 00:00:00"
"1038","11","12443.00","2023-03-01 00:00:00","2023-03-02 00:00:00"
"1039","11","59503.00","2023-03-20 00:00:00","2023-03-31 00:00:00"
"1040","11","21710.00","2023-08-25 00:00:00","2023-09-16 00:00:00"
"1041","11","3487.00","2023-04-28 00:00:00","2023-05-15 00:00:00"
"1042","11","20530.00","2023-02-10 00:00:00","2023-02-14 00:00:00"
"1043","11","294.00","2023-02-24 00:00:00","2023-03-10 00:00:00"
"1044","11","26571.00","2023-09-16 00:00:00","2023-10-09 00:00:00"
"1045","11","25232.00","2023-08-06 00:00:00","2023-08-13 00:00:00"
"1046","11","4006.00","2023-10-21 00:00:00","2023-11-17 00:00:00"
"1047","11","7524.00","2023-02-03 00:00:00","2023-02-25 00:00:00"
"1048","11","20669.00","2023-07-25 00:00:00","2023-08-16 00:00:00"
"1049","11","23088.00","2023-04-27 00:00:00","2023-05-06 00:00:00"
"1050","11","20894.00","2023-09-16 00:00:00","2023-10-07 00:00:00"
"1051","11","6980.00","2023-03-03 00:00:00","2023-03-09 00:00:00"
"1052","11","33548.00","2023-05-03 00:00:00","2023-05-11 00:00:00"
"1053","11","20633.00","2023-01-19 00:00:00","2023-01-27 00:00:00"
"1054","11","4392.00","2023-01-26 00:00:00","2023-02-03 00:00:00"
"1055","11","1437.00","2023-04-29 00:00:00","2023-05-14 00:00:00"
"1056","11","384.00","2023-06-10 00:00:00","2023-06-19 00:00:00"
"1057","11","32737.00","2023-07-02 00:00:00","2023-07-30 00:00:00"
"1058","11","1786.00","2023-03-06 00:00:00","2023-03-25 00:00:00"
"1059","11","50004.00","2023-02-21 00:00:00","2023-03-01 00:00:00"
"1060","11","26745.00","2023-02-27 00:00:00","2023-03-09 00:00:00"
"1061","11","514.00","2023-10-02 00:00:00","2023-10-07 00:00:00"
"1062","11","553.00","2023-02-23 00:00:00","2023-03-16 00:00:00"
"1063","11","941.00","2023-03-12 00:00:00","2023-03-17 00:00:00"
"1064","11","17216.00","2023-07-28 00:00:00","2023-08-02 00:00:00"
"1065","11","147.00","2023-03-08 00:00:00","2023-03-26 00:00:00"
"1066","11","54127.00","2023-04-20 00:00:00","2023-04-29 00:00:00"
"1067","11","832.00","2023-04-11 00:00:00","2023-04-19 00:00:00"
"1068","11","5053.00","2023-10-26 00:00:00","2023-11-23 00:00:00"
"1069","11","2436.00","2023-11-26 00:00:00","2023-11-28 00:00:00"
"1070","11","19396.00","2023-10-20 00:00:00","2023-10-29 00:00:00"
"1071","11","37857.00","2023-04-21 00:00:00","2023-04-29 00:00:00"
"1072","11","29191.00","2023-12-31 00:00:00","2024-01-20 00:00:00"
"1073","11","6098.00","2023-01-14 00:00:00","2023-02-06 00:00:00"
"1074","11","21616.00","2023-02-20 00:00:00","2023-03-13 00:00:00"
"1075","11","1243.00","2023-12-11 00:00:00","2024-01-02 00:00:00"
"1076","11","11028.00","2023-08-25 00:00:00","2023-08-28 00:00:00"
"1077","11","75339.00","2023-06-03 00:00:00","2023-06-16 00:00:00"
"1078","11","21234.00","2023-05-06 00:00:00","2023-05-14 00:00:00"
"1079","11","12277.00","2023-10-28 00:00:00","2023-11-21 00:00:00"
"1080","11","2891.00","2023-10-26 00:00:00","2023-11-14 00:00:00"
"1081","11","206.00","2023-11-12 00:00:00","2023-12-04 00:00:00"
"1082","11","45754.00","2023-08-29 00:00:00","2023-09-24 00:00:00"
"1083","11","3900.00","2023-08-13 00:00:00","2023-09-06 00:00:00"
"1084","11","30095.00","2023-01-17 00:00:00","2023-02-11 00:00:00"
"1085","11","36083.00","2023-10-22 00:00:00","2023-11-13 00:00:00"
"1086","11","535.00","2023-08-02 00:00:00","2023-08-19 00:00:00"
"1087","11","10752.00","2023-06-05 00:00:00","2023-06-13 00:00:00"
"1088","11","16310.00","2023-05-05 00:00:00","2023-05-27 00:00:00"
"1089","11","5393.00","2023-05-01 00:00:00","2023-05-19 00:00:00"
"1090","11","18424.00","2023-11-21 00:00:00","2023-11-24 00:00:00"
"1091","11","6402.00","2023-09-03 00:00:00","2023-09-11 00:00:00"
"1092","11","1514.00","2023-06-01 00:00:00","2023-06-28 00:00:00"
"1093","11","2917.00","2023-03-19 00:00:00","2023-04-10 00:00:00"
"1094","11","4395.00","2023-01-03 00:00:00","2023-01-05 00:00:00"
"1095","11","18589.00","2023-02-25 00:00:00","2023-03-19 00:00:00"
"1096","11","21096.00","2023-11-16 00:00:00","2023-12-10 00:00:00"
"1097","11","411.00","2023-07-21 00:00:00","2023-07-30 00:00:00"
"1098","11","1926.00","2023-10-22 00:00:00","2023-11-19 00:00:00"
"1099","11","138.00","2023-04-04 00:00:00","2023-04-26 00:00:00"
"1100","11","32462.00","2023-06-02 00:00:00","2023-06-18 00:00:00"
"1101","12","293.00","2023-03-11 00:00:00","2023-03-19 00:00:00"
"1102","12","9037.00","2023-02-04 00:00:00","2023-02-16 00:00:00"
"1103","12","30695.00","2023-09-06 00:00:00","2023-09-28 00:00:00"
"1104","12","45709.00","2023-12-03 00:00:00","2023-12-20 00:00:00"
"1105","12","557.00","2023-01-29 00:00:00","2023-02-14 00:00:00"
"1106","12","8011.00","2023-09-08 00:00:00","2023-09-30 00:00:00"
"1107","12","695.00","2023-03-19 00:00:00","2023-04-01 00:00:00"
"1108","12","12046.00","2023-11-17 00:00:00","2023-11-23 00:00:00"
"1109","12","600.00","2023-02-18 00:00:00","2023-03-18 00:00:00"
"1110","12","39192.00","2023-08-22 00:00:00","2023-08-27 00:00:00"
"1111","12","5688.00","2023-03-02 00:00:00","2023-03-22 00:00:00"
"1112","12","20987.00","2023-12-10 00:00:00","2023-12-11 00:00:00"
"1113","12","18093.00","2023-05-04 00:00:00","2023-05-15 00:00:00"
"1114","12","57586.00","2023-02-13 00:00:00","2023-02-23 00:00:00"
"1115","12","1815.00","2023-09-27 00:00:00","2023-09-28 00:00:00"
"1116","12","28468.00","2023-08-21 00:00:00","2023-09-10 00:00:00"
"1117","12","1786.00","2023-08-13 00:00:00","2023-08-17 00:00:00"
"1118","12","642.00","2023-06-17 00:00:00","2023-07-05 00:00:00"
"1119","12","28178.00","2023-04-23 00:00:00","2023-04-23 00:00:00"
"1120","12","10065.00","2023-03-10 00:00:00","2023-03-18 00:00:00"
"1121","12","3866.00","2023-08-05 00:00:00","2023-08-24 00:00:00"
"1122","12","85489.00","2023-04-18 00:00:00","2023-05-17 00:00:00"
"1123","12","12330.00","2023-10-18 00:00:00","2023-10-29 00:00:00"
"1124","12","33566.00","2023-02-20 00:00:00","2023-03-20 00:00:00"
"1125","12","33129.00","2023-05-07 00:00:00","2023-06-04 00:00:00"
"1126","12","3144.00","2023-11-29 00:00:00","2023-12-24 00:00:00"
